states,flag,Avg0,SD0,frust0,time
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1,1,0.38133333333333336,0.007433856483832748,0.03896103896103896,95.78397080468426
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1,1,0.35296666666666665,0.005641709748727689,0.06493506493506493,91.12110373613456
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0,1,0.08826666666666667,0.002455379581427057,0.03896103896103896,112.04309160152484
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0,1,0.08376666666666667,0.00040276819911982026,0.2597402597402597,75.65951941769421
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0,1,0.04756666666666667,0.0007845734863959876,0.2857142857142857,75.4730794355545
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,1,0.026433333333333333,0.0008259674462242577,0.06493506493506493,94.36668540561362
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1,1,0.006166666666666667,0.0005312459150169742,0.2597402597402597,88.83071703754815
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1,0,0.0043,0.0008831760866327846,0.2857142857142857,1001.0
1_0_1_0_0_0_0_1_0_0_0_0_1_1_1_0_1_0_0_1,1,0.0026,0.000374165738677394,0.2987012987012987,94.39257086999021
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_1,0,0.002466666666666667,0.0006599663291074443,0.3116883116883117,1001.0
0_1_0_1_1_1_1_0_1_1_1_1_0_0_0_1_0_1_1_0,1,0.0011333333333333334,0.00036817870057290875,0.2987012987012987,74.92424242424242
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1,1,0.0007333333333333333,0.00020548046676563254,0.2857142857142857,83.47619047619048
1_0_0_0_0_1_0_0_0_1_0_1_0_1_0_1_0_1_0_0,1,0.0004,0.0001414213562373095,0.38961038961038963,66.66666666666667
1_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_1_1_0_0,1,0.0002,8.16496580927726e-5,0.35064935064935066,50.55555555555555
1_0_0_0_0_0_0_0_0_1_0_1_0_1_0_1_1_0_0_0,1,0.0001333333333333333,0.0001247219128924647,0.35064935064935066,35.0
1_0_1_0_0_0_0_1_0_0_0_1_0_1_0_0_1_0_1_0,0,0.0001,0.0,0.35064935064935066,1001.0
0_1_0_1_0_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1,0,0.0001,0.0,0.37662337662337664,1001.0
1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1,0,0.0001,8.164965809277261e-5,0.06493506493506493,1001.0
0_1_1_0_1_0_1_1_1_0_1_0_1_1_1_0_1_0_0_1,0,6.666666666666667e-5,4.714045207910317e-5,0.4155844155844156,1001.0
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0,0,6.666666666666667e-5,4.714045207910317e-5,0.2857142857142857,1001.0
1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1,0,6.666666666666667e-5,4.7140452079103176e-5,0.11688311688311688,1001.0
0_0_0_1_0_1_1_0_1_1_1_0_0_0_1_1_1_1_0_1,0,6.666666666666667e-5,9.428090415820635e-5,0.37662337662337664,1001.0
0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1_1_0_1,0,6.666666666666667e-5,4.7140452079103176e-5,0.24675324675324675,1001.0
0_0_0_1_0_1_1_0_0_1_0_0_0_0_1_1_1_1_1_1,0,6.666666666666667e-5,4.7140452079103176e-5,0.2987012987012987,1001.0
1_0_0_1_0_0_0_0_0_1_0_0_0_0_1_1_1_1_1_1,0,6.666666666666667e-5,9.428090415820635e-5,0.22077922077922077,1001.0
0_0_0_1_0_0_0_0_0_1_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.2727272727272727,1001.0
1_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1_1_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.16883116883116883,1001.0
1_1_1_0_1_0_1_1_1_0_1_0_1_1_1_0_1_0_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.4155844155844156,1001.0
0_0_0_1_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.14285714285714285,1001.0
1_0_1_0_0_0_0_1_0_0_0_1_0_1_0_1_1_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.36363636363636365,1001.0
1_1_0_1_0_0_1_0_0_0_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.19480519480519481,1001.0
0_0_0_1_0_1_1_0_1_1_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.33766233766233766,1001.0
0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.19480519480519481,1001.0
0_1_0_1_1_1_1_0_1_1_1_0_1_0_1_1_0_1_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.35064935064935066,1001.0
1_1_1_0_1_0_1_1_1_0_1_1_0_1_0_0_1_0_1_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.38961038961038963,1001.0
0_1_0_1_0_1_1_0_0_1_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.35064935064935066,1001.0
1_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.14285714285714285,1001.0
0_1_0_1_0_1_1_0_1_1_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.36363636363636365,1001.0
0_0_0_1_0_1_1_0_0_1_0_0_0_0_1_1_1_1_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.3246753246753247,1001.0
0_0_0_1_0_1_0_0_0_1_0_0_0_0_1_1_1_1_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.3246753246753247,1001.0
0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.22077922077922077,1001.0
1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_1_1_1_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.2727272727272727,1001.0
1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.09090909090909091,1001.0
1_0_0_1_0_0_1_0_0_0_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.09090909090909091,1001.0
1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.24675324675324675,1001.0
1_0_0_1_0_0_0_0_0_1_1_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.2857142857142857,1001.0
0_1_1_1_1_1_0_1_1_1_1_1_1_0_0_0_0_0_0_0,0,3.3333333333333335e-5,4.714045207910317e-5,0.06493506493506493,1001.0
1_0_1_0_0_0_1_1_0_0_1_1_1_1_1_0_0_0_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.35064935064935066,1001.0
